epoch,phase,total,pde,ic,bc,lr,quantum_grad_norm,elapsed_sec
1700,adam,0.16115623712539673,0.07061674445867538,0.08796921372413635,0.0025702673010528088,0.001,0.005418042652308941,1686.6217077998444
1800,adam,0.1601928472518921,0.07002882659435272,0.08765766024589539,0.0025063659995794296,0.001,0.0056524272076785564,1789.384078799747
1900,adam,0.15908463299274445,0.06933251023292542,0.0873279869556427,0.002424137433990836,0.001,0.005880293436348438,1894.9801004999317
2000,adam,0.15785008668899536,0.0685819461941719,0.08694294095039368,0.0023252093233168125,0.0005,0.0058480240404605865,1999.513900599908
2100,adam,0.1571836620569229,0.06821206957101822,0.0867040827870369,0.002267505507916212,0.0005,0.005687950178980827,2103.2411980000325
2200,adam,0.15649165213108063,0.06785251200199127,0.08643276244401932,0.0022063693031668663,0.0005,0.005432217847555876,2206.3328403998166
2300,adam,0.15577174723148346,0.06751199066638947,0.08611735701560974,0.002142400247976184,0.0005,0.00512482225894928,2311.0536229000427
2400,adam,0.15502648055553436,0.06719700247049332,0.08575206995010376,0.0020774127915501595,0.0005,0.004799037706106901,2413.257640299853
2500,adam,0.154256209731102,0.06691000610589981,0.08533279597759247,0.002013405319303274,0.0005,0.004521877504885197,2517.0715281995945
2600,adam,0.15345904231071472,0.06665150076150894,0.08485525846481323,0.001952296937815845,0.0005,0.00434139184653759,2621.188667099923
2700,adam,0.15262962877750397,0.06641726940870285,0.08431734889745712,0.0018950067460536957,0.0005,0.004317146725952625,2724.958888199646
2800,adam,0.1517556756734848,0.06619561463594437,0.08371851593255997,0.0018415470840409398,0.0005,0.004475219175219536,2810.198518199846
2900,adam,0.15081337094306946,0.06596112251281738,0.08306178450584412,0.001790457870811224,0.0005,0.004819540772587061,2873.4595902999863
3000,adam,0.14976561069488525,0.06567495316267014,0.08235356211662292,0.0017370856367051601,0.0005,0.005282294936478138,2937.403483499773
3100,adam,0.14856824278831482,0.06529727578163147,0.08159887045621872,0.0016720953863114119,0.0005,0.005705954506993294,2995.977371999994
3200,adam,0.14719103276729584,0.06480909883975983,0.08080004900693893,0.0015818902757018805,0.0005,0.005929453298449516,3050.7158829998225
3300,adam,0.14567634463310242,0.0642487034201622,0.07997064292430878,0.0014569989871233702,0.0005,0.005706379655748606,3106.1174935000017
3400,adam,0.14421315491199493,0.0637538731098175,0.07915039360523224,0.0013088888954371214,0.0005,0.004944316577166319,3160.235888299998
3500,adam,0.14300625026226044,0.06343203037977219,0.07839745283126831,0.0011767545947805047,0.0005,0.004012314602732658,3214.8451564996503
3600,adam,0.1420430988073349,0.06316124647855759,0.07779574394226074,0.0010860938346013427,0.0005,0.0032715830020606518,3269.5117370998487
3700,adam,0.14121773838996887,0.06282083690166473,0.07736590504646301,0.0010309985373169184,0.0005,0.002708092099055648,3324.478525799699
3800,adam,0.14045768976211548,0.06240253150463104,0.07705680280923843,0.0009983489289879799,0.0005,0.0022808900102972984,3378.971715499647
3900,adam,0.13971778750419617,0.06192727014422417,0.07681103050708771,0.0009794817306101322,0.0005,0.001971578923985362,3433.669316199608
4000,adam,0.13896600902080536,0.06140824407339096,0.07658839225769043,0.0009693654137663543,0.00025,0.0018029679777100682,3488.712289999705
4100,adam,0.13857188820838928,0.061127904802560806,0.07647762447595596,0.0009663605014793575,0.00025,0.0017578656552359462,3546.3480585999787
4200,adam,0.13816647231578827,0.0608363039791584,0.076366126537323,0.00096404820214957,0.00025,0.0017157132970169187,3601.863224799745
4300,adam,0.1377457231283188,0.06053103134036064,0.07625260204076767,0.0009620942291803658,0.00025,0.0016942477086558938,3657.8027570997365
4400,adam,0.1373102068901062,0.060214605182409286,0.07613547146320343,0.0009601222118362784,0.00025,0.001681507215835154,3712.9155810000375
4500,adam,0.13686171174049377,0.059890199452638626,0.07601377367973328,0.0009577406453900039,0.00025,0.0016734739765524864,3768.6338072996587
4600,adam,0.13640305399894714,0.05956079065799713,0.07588756829500198,0.0009546923683956265,0.00025,0.0016536894254386425,3823.8853396996856
4700,adam,0.13593772053718567,0.05923132225871086,0.0757559984922409,0.0009503921610303223,0.00025,0.0016273424262180924,3878.9811812997796
4800,adam,0.1354694366455078,0.05890671908855438,0.07561764121055603,0.0009450819925405085,0.00025,0.0015976021531969309,3934.0357054998167
4900,adam,0.13500173389911652,0.05859227851033211,0.07547116279602051,0.000938295153900981,0.00025,0.0015628216788172722,3989.1015550000593
5000,adam,0.1345372051000595,0.05829177424311638,0.0753149539232254,0.0009304676786996424,0.00025,0.0015396776143461466,4044.1636713999324
5100,adam,0.13407748937606812,0.05800844728946686,0.07514747977256775,0.0009215575410053134,0.00025,0.0015113233821466565,4101.208755699918
5200,adam,0.1336231827735901,0.057742372155189514,0.07496874034404755,0.0009120707400143147,0.00025,0.0015104443300515413,4156.840537399985
5300,adam,0.1331741213798523,0.05749418959021568,0.07477759569883347,0.0009023408638313413,0.00025,0.0014703329652547836,4212.530278199818
5400,adam,0.1327294558286667,0.05726063996553421,0.07457567006349564,0.0008931518532335758,0.00025,0.001450620940886438,4268.41908099968
5500,adam,0.13228783011436462,0.057037897408008575,0.07436498999595642,0.0008849543519318104,0.00025,0.00142863136716187,4324.1043492998
5600,adam,0.13184742629528046,0.05682099610567093,0.0741482749581337,0.0008781614014878869,0.00025,0.0013806348433718085,4380.382515499834
5700,adam,0.13140572607517242,0.05660707876086235,0.07392482459545135,0.0008738256874494255,0.00025,0.0015050509246066213,4436.399873399641
5800,adam,0.13095977902412415,0.056386273354291916,0.0737019032239914,0.0008715998847037554,0.00025,0.0023345653899013996,4491.911898899823
5900,adam,0.13050605356693268,0.0561552420258522,0.07348111271858215,0.0008697027806192636,0.00025,0.0013954098103567958,4547.609862799756
6000,adam,0.13004077970981598,0.05591312423348427,0.07325544953346252,0.0008722078055143356,0.000125,0.002843204652890563,4602.836538499687
6100,adam,0.12979957461357117,0.05578359216451645,0.07314359396696091,0.0008723892970010638,0.000125,0.0010868750978261232,4658.954800899606
6200,adam,0.12955570220947266,0.055651210248470306,0.07303044945001602,0.0008740417542867362,0.000125,0.0010548505233600736,4715.107585399877
6300,adam,0.129306823015213,0.055513374507427216,0.07291745394468307,0.0008759975899010897,0.000125,0.0010142619721591473,4770.869783199858
6400,adam,0.12905319035053253,0.055372223258018494,0.07280273735523224,0.000878229271620512,0.000125,0.0009732901817187667,4827.087208699901
6500,adam,0.12879525125026703,0.05522836744785309,0.07268629968166351,0.0008805826073512435,0.000125,0.0009362661512568593,4883.162162699737
6600,adam,0.12853366136550903,0.05508241057395935,0.07256821542978287,0.0008830484584905207,0.000125,0.0009021837031468749,4939.421137299854
6700,adam,0.12826934456825256,0.05493618920445442,0.07244758307933807,0.0008855748455971479,0.000125,0.0008547193137928843,4995.627625399735
6800,adam,0.12800320982933044,0.05479052662849426,0.07232452183961868,0.0008881617104634643,0.000125,0.0008206084603443742,5051.479555599857
6900,adam,0.12773627042770386,0.054645832628011703,0.07219972461462021,0.0008907105075195432,0.000125,0.0007767830975353718,5107.76339579979
7000,adam,0.12746943533420563,0.05450373515486717,0.0720723569393158,0.0008933369535952806,0.000125,0.0007314295507967472,5163.371927999891
7100,adam,0.12720352411270142,0.05436458811163902,0.07194305956363678,0.000895876728463918,0.000125,0.0007040458731353283,5220.430245500058
7200,adam,0.12693902850151062,0.05423009768128395,0.07181043177843094,0.0008984968881122768,0.000125,0.0006636664620600641,5276.298159699887
7300,adam,0.12667639553546906,0.054100848734378815,0.07167451828718185,0.0009010292706079781,0.000125,0.000639734382275492,5332.572663999628
7400,adam,0.12641577422618866,0.053976185619831085,0.0715361163020134,0.0009034668910317123,0.000125,0.0006094331038184464,5389.287951599807
7500,adam,0.12615716457366943,0.05385584011673927,0.07139576971530914,0.0009055579430423677,0.000125,0.0010072289733216166,5445.790120800026
7600,adam,0.1259005069732666,0.05374559387564659,0.07124782353639603,0.0009070886881090701,0.000125,0.0006604273221455514,5502.414365099743
7700,adam,0.12564562261104584,0.053639598190784454,0.07109778374433517,0.0009082361939363182,0.000125,0.0005790894501842558,5558.830874999985
7800,adam,0.125392347574234,0.053539082407951355,0.07094522565603256,0.000908045971300453,0.000125,0.0017762165516614914,5615.719471700024
7900,adam,0.12514060735702515,0.05344586819410324,0.0707862451672554,0.0009084868361242115,0.000125,0.001647675409913063,5672.074262899812
8000,adam,0.12489035725593567,0.05335753783583641,0.070626400411129,0.0009064226760528982,6.25e-05,0.0014078272506594658,5728.881002399605
8001,lbfgs,0.1248878613114357,0.053355876356363297,0.0706251785159111,0.0009068016661331058,1,0.0011096380185335875,0.5646748999133706
8100,lbfgs,0.11858649551868439,0.052147045731544495,0.06575017422437668,0.0006892765522934496,1,0.05709352344274521,56.28944199997932
8200,lbfgs,0.11522866040468216,0.05290067195892334,0.061915379017591476,0.0004126037529204041,1,0.00897179078310728,112.82073549972847
8300,lbfgs,0.11260124295949936,0.051410265266895294,0.06081729382276535,0.0003736873622983694,1,0.01375536434352398,169.34496050002053
8400,lbfgs,0.10943109542131424,0.05003912001848221,0.0590934082865715,0.00029856906621716917,1,0.052069224417209625,225.56412140000612
8500,lbfgs,0.1071958839893341,0.04675118252635002,0.06003572791814804,0.0004089771246071905,1,0.012088201008737087,282.7847346998751
8600,lbfgs,0.10558424144983292,0.04583882540464401,0.0594654455780983,0.00027997157303616405,1,0.021011844277381897,340.6289265998639
8700,lbfgs,0.1042470932006836,0.04613206908106804,0.05785904824733734,0.000255975202890113,1,0.05788056179881096,396.9487148998305
8800,lbfgs,0.10325706750154495,0.044984422624111176,0.057941585779190063,0.0003310587489977479,1,0.023201828822493553,453.2002540999092
8900,lbfgs,0.10210715234279633,0.04451916739344597,0.05716658756136894,0.00042139823199249804,1,0.017483873292803764,510.02246819995344
9000,lbfgs,0.10161691904067993,0.044437676668167114,0.056753188371658325,0.0004260526620782912,1,0.008303782902657986,566.8072735001333
9100,lbfgs,0.10056278109550476,0.043100349605083466,0.05717967823147774,0.00028275244403630495,1,0.015915513038635254,624.4562571998686
9200,lbfgs,0.09859521687030792,0.041486144065856934,0.056805189698934555,0.00030388307641260326,1,0.022180728614330292,681.5464511997998
9300,lbfgs,0.09683029353618622,0.040330927819013596,0.05627148598432541,0.00022788651403971016,1,0.013037338852882385,737.8694893000647
9400,lbfgs,0.09631382673978806,0.04041745141148567,0.05574902147054672,0.00014735112199559808,1,0.00663753179833293,794.6214729999192
9500,lbfgs,0.09602463245391846,0.04006172716617584,0.0557788647711277,0.0001840433687902987,1,0.006150870118290186,854.0421497998759
9600,lbfgs,0.09577562659978867,0.04008008912205696,0.055463455617427826,0.00023207864433061332,1,0.005520747043192387,911.1165208998136
9700,lbfgs,0.09551885724067688,0.040358129888772964,0.05491233989596367,0.0002483887074049562,1,0.006456506438553333,968.5285816001706
9800,lbfgs,0.09536564350128174,0.040275219827890396,0.054904814809560776,0.0001856123999459669,1,0.019625874236226082,1025.3656496000476
9900,lbfgs,0.0952017679810524,0.04028640314936638,0.05473020672798157,0.00018515498959459364,1,0.017168333753943443,1082.3344022999518
10000,lbfgs,0.09504993259906769,0.04028375446796417,0.054572030901908875,0.0001941479422384873,1,0.007307983934879303,1139.4570728000253
